id|Question|Answer_1
2575|Tôi là nam giới năm nay 73 tuổi, trước đây khoảng 30 - 40 năm tôi bị dị ứng Iôt mạnh, tiêm thuốc có Iôt là bị sưng vù người lên. Không biết tôi có tiêm vaccine phòng Covid-19 được không và nên tiêm loại nào? Mong bác sĩ tư vấn.| Chào bác, Theo chia sẻ, bác bị dị ứng iot, chúng tôi không biết mức độ dị ứng có phải nhập viện cấp cứu hay chỉ bị sưng vù. Có 2 trường hợp để bác biết mình có thể tiêm được vaccine Covid-19 hay không gồm: - Nếu trường hợp dị ứng kháng sinh mà có khó thở, có tím tái phải nhập viện thì trường hợp này chống chỉ định tiêm vaccine Covid-19 theo hướng dẫn của Bộ Y tế. - Nếu chỉ bị nổi mẩn đỏ ít trên da, không cần điều trị, tự hết vẫn có thể tiêm vaccine Covid-19, tuy nhiên, bác cần tiêm tại bệnh viện hoặc các cơ sở y tế có đủ năng lực hồi sức cấp cứu ban đầu. Hiện tại, Chính phủ và Bộ Y tế đang triển khai tiêm vaccine Covid-19 của Astrazeneca của Vương quốc Anh theo từng đối tượng và khu vực ưu tiên. Cảm ơn câu hỏi của bác, chúc bác sức khoẻ.
3162|Tôi đang cho con bú, con tôi nay hơn 10 tháng tuổi, vậy tôi có tiêm vaccine Covid-19 được không? |" Chào chị,
Phụ nữ đang cho con bú thuộc nhóm đối tượng hoãn tiêm vaccine Covid-19, chị nên chờ hướng dẫn tiếp theo của Bộ Y tế trong thời gian tới. Thời gian này, chị cần tuân thủ phòng bệnh theo hướng dẫn của Bộ Y tế như ""thông điệp 5K"" để đảm bảo an toàn cho bản thân và gia đình.
Cảm ơn câu hỏi của chị. Trân trọng!"
3722|Trẻ em có tiêm chủng vaccine Pfizer-BioNTech này được không?|"Hiệu lực và tính an toàn của vaccine trên đối tượng trẻ thanh thiếu niên được chứng minh qua nghiên cứu pha 3 gần đây (2,260 trẻ 12-15 tuổi tham gia). Kết quả ghi nhận: 7 ngày sau tiêm liều 2 của vaccine Pfizer-BioNTech sẽ giúp giảm 100% nguy cơ nhiễm SARS-CoV-2 có triệu chứng. Ở nhóm trẻ thanh thiếu niên 12-15 tuổi, các tác dụng phụ sau tiêm sẽ thường gặp hơn so với người lớn (sau liều 2 thì mệt mỏi 66%, nhức đầu 65%, ớn lạnh 42%, đau nhức cơ 32%). Tuy nhiên, những tác dụng phụ này hầu hết là ở mức độ nhẹ-trung bình và chỉ thoáng qua, không ghi nhận tác dụng phụ nghiêm trọng. Thử nghiệm giai đoạn 3 này cho thấy hiệu lực cao và độ an toàn tốt ở nhóm độ tuổi này, dẫn đến việc mở rộng chỉ định độ tuổi trước đó từ ≥ 16 tuổi xuống thành ≥ 12 tuổi [2, 9].

Đối với trẻ em và thanh thiếu niên, Covid-19 hiếm khi nặng. Tuy nhiên, bằng chứng cho thấy trẻ thanh thành niên, đặc biệt là nhóm trẻ lớn, cũng có nguy cơ làm lây nhiễm SARS-CoV-2 như người trưởng thành. Ngoài ra, trẻ 12-15 tuổi mắc các bệnh đi kèm làm cho trẻ có nguy cơ mắc Covid-19 nặng cao hơn cũng cần cần được tiêm chủng [2, 3].

WHO khuyến cáo các nước nên cân nhắc việc tiêm chủng vaccine Covid-19 ở nhóm trẻ 12-15 tuổi CHỈ KHI đã đạt được tỷ lệ cao tiêm chủng vaccine đủ 2 liều ở các NHÓM ƯU TIÊN CAO theo Lộ trình ưu tiên của WHO. Ngoài vaccine vaccine Pfizer-BioNTech, hiện chưa có khuyến cáo của hãng vaccine nào khác hiện nay tiêm cho người < 18 tuổi [2, 3]."
1487|"Tôi bị mề đay hơn 2 năm, đã xét nghiệm và điều trị ở nhiều bệnh viện lớn tại TP HCM nhưng không hết vì không rõ nguyên nhân. Hiện giờ, tôi không còn uống thuốc, tình trạng bệnh cũng giảm nhiều, vẫn còn nổi khi đi ngủ. Tôi đi tiêm ngừa vaccine Covid-19 ở bệnh viện thì không được chích vì sợ sốc phản vệ và bác sĩ bảo tôi nên chờ vaccine khác sẽ an toàn hơn.
Năm ngoái, tôi có gây mê để nội soi dạ dày, đại tràng không phản ứng gì. Tôi uống đủ loại kháng sinh trị HP dạ dày cũng không sao. Xin các bác sĩ tư vấn, trường hợp tôi là hoãn tạm thời hay thuộc loại không nên chích vaccine Covid-19? Cảm ơn và chúc sức khỏe các bác sĩ."| Chào anh,  Đúng là anh có cơ địa dị ứng sẽ có khả năng bị dị ứng với vaccine cao hơn những người khác tuy nhiên không phải có cơ địa dị ứng thì chắc chắn sẽ bị phản vệ với vaccine Covid-19 của AstraZeneca.  Việc trì hoãn tiêm chủng để chờ vaccine khác về là điều không nên bởi vaccine Covid-19 của các nhà sản xuất khác cũng cho tỷ lệ phản vệ tương tự. Cần lưu ý rằng, ai cũng có thể bị phản vệ kể cả những người chưa từng bị dị ứng bao giờ. Điều quan trọng là mình cần phải biết được các dấu hiệu sớm của phản vệ để kịp thời xử trí.  Theo hướng dẫn 2995 của Bộ Y tế với người có tiền sử dị ứng và nổi mày day như của anh thuộc nhóm đối tượng cẩn trọng trong tiêm chủng cần được tiêm tại cơ sở bệnh viện. Trước khi tiêm, anh cần cung cấp đầy đủ tiền sử dị ứng của bản thân cho bác sĩ khám sàng lọc biết để có thể chỉ định tiêm an toàn. Sau tiêm, anh cần theo dõi tại chỗ ít nhất 30 phút, về nhà cần theo dõi thêm từ 7-28 ngày. Anh hãy tuân thủ đúng theo hướng dẫn của bác sĩ nhé.  Chúc anh nhiều sức khỏe. Trân trọng!
4431|"Khi nào cho trẻ mắc COVID-19 thở ô xy mặt nạ thông thường (FiO2: 40-60%)
?"|"Thất bại sau 15-30 phút thở ô xy qua gọng mũi còn thở nhanh hoặc rút
lõm ngực;
+ Hoặc SpO2 < 94%."
2075|Tôi từng điều trị lao cách đây 3 năm giờ tôi tiêm vaccine Covid-19 có vấn đề gì không ạ?| Như anh/chị chia sẻ, bệnh lao cách nay 3 năm, đã điều trị, vậy nên nếu tình trạng hiện tại ổn định trong vòng 3 tháng trở lại đây, thì có thể tiêm phòng vaccine Covid -9 tại tuyến bệnh viện. 
3739|Tác dụng phụ không mong muốn của vắc xin Pfizer (BNT162b2)|"Một số tác dụng không mong muốn có thể xảy ra sau khi tiêm vắc xin Pfizer BNT162b2 bao gồm: Sưng đau, mệt mỏi, đau đầu, đau cơ, ớn lạnh, đau khớp, sốt, vết tiêm đỏ, sưng tấy, buồn nôn, cảm thấy không khỏe và sưng hạch bạch huyết.

Trong một số trường hợp cực kỳ hiếm gặp, vắc xin BNT162b2 có thể gây phản ứng dị ứng sau vài phút hoặc vài giờ sau tiêm như: khó thở, sưng mặt và cổ họng, nhịp tim đập nhanh, phát ban trên cơ thể, chóng mặt và suy nhược.

Theo như báo cáo được đưa ra bởi Hãng dược Pfizer (Mỹ) và Công ty công nghệ sinh học BioNTech (Đức), cho đến nay vắc xin BNT162b2 không gây ra bất kỳ phản ứng nghiêm trọng nào. Trước khi được sản xuất với quy mô lớn như hiện tại, vắc xin BNT162b2 đã trải qua các cuộc thử nghiệm lâm sàng kể từ tháng 5, nhằm phát hiện phản ứng phụ tiềm ẩn. Có ít nhất 4 phiên bản của vắc xin BNT162b2 đã được thử nghiệm và chọn ra loại có tác dụng phụ nhẹ nhất. Sau khi vắc xin được đưa ra thị trường, vắc xin BNT162b2 sẽ tiếp tục được Trung tâm Kiểm soát Phòng ngừa Dịch bệnh (CDC) và FDA tiến hành giám sát để đảm bảo vắc xin không gây ra bất kỳ biến chứng nào về lâu dài."
2866|Tôi bị viêm gan B từ năm 18 tuổi. Tôi có thể tiêm vaccine Covid-19 được không?|" Chào Anh/Chị,
Theo hướng dẫn của quyết định số 2995/QĐ-BYT về hướng dẫn tạm thời khám sàng lọc trước tiêm chủng vaccine phòng Covid 19 người mắc VGB không có chống chỉ định tiêm phòng vaccine Covid-19. Tuy nhiên nếu đang trong thời kì điểu trị đợt cấp của VGB mạn tính thì nên hoãn tiêm, trong trường đã điều trị ổn định tối thiểu 3 tháng thì Anh/Chị đủ điều kiện tiêm vaccine Covid-19.
Cảm ơn câu hỏi của Anh/Chị. Trân trọng"
1471|Tôi bị bệnh tiểu cầu cao (tiền phát), trên 700, đã uống thuốc chống đông máu 6 năm, mỗi ngày một viên theo chỉ định của bác sĩ (hai tháng khám, xét nghiệm máu một lần). Thời gian gần đây tôi hay bị ngứa như kim châm bên trong da ở hai chân và tay và chưa rõ nguyên nhân. Vậy tôi có tiêm được vaccine Covid-19 được không? Xin cảm ơn!|" Chào bạn 
Về trường hợp bệnh tiểu cầu thì bạn không nằm trong nhóm chống chỉ định tiêm chủng, tuy nhiên bạn nên chọn tiêm chủng tại bệnh viện hoặc các cơ sở y tế có đủ năng lực hồi sức cấp cứu ban đầu.
Ngoài ra bạn bị ngứa ở 2 chân và tay nên đến thăm khám tại bệnh viện để xác định bệnh và bác sĩ sẽ có hướng điều trị phù hợp.
Chúc bạn sức khỏe. Trân trọng!"
2094|Thưa bác sĩ, 16 năm trước tôi mổ basedow. Tôi sức đề kháng kém, năm nào tôi cũng bị cảm cúm, sốt rét ít nhất 1 lần. Vừa hôm tết tôi cũng cảm rét 1 tháng. Khi gia đình bị sốt virus tôi cũng bị nặng nhất, bị quai bị, bị đau mắt đỏ, những bệnh truyền nhiễm tôi luôn bị nặng nhất so với chồng và các con. Vậy tôi có nên tiêm vaccine Covid-19 hay không, tôi sợ các biến chứng khi tiêm, và có tiêm dịch vụ để có thuốc tốt, ít tác dụng phụ hơn không xin tư vấn.| Chào bạn, Theo những thông tin mà bạn mô tả, bạn có nguy cơ mắc bệnh truyền nhiễm càng nên tiêm vaccine Covid-19. Các vaccine Covid-19 hiện nay được cấp phép và lưu hành đều đảm bảo an toàn được tiêm miễn phí theo quy định của Chính phủ.  Cảm ơn câu hỏi của bạn. Trân trọng!
1033|Trước hết, chuyên gia có thể cho biết những lưu ý trước và sau tiêm vaccine Covid-19 nói chung, như thế nào?|"Chúng ta nhớ một điều, ta phải có tâm lý thoải mái trước khi tiêm. Tâm lý thoải mái được nghỉ, được ngủ đầy đủ sẽ giúp sinh miễn dịch tốt và giảm đi các triệu chứng bất thường, kể cả triệu chứng nặng cũng giảm đi. Nguyên nhân do tâm lý chúng ta thấy rất nhiều ở đợt tiêm đầu tiên, rất nhiều người phản ứng, trong khi vẫn vaccine đó, ở đợt sau giảm hẳn. Vì vậy việc chuẩn lý tâm lý trước khi đi tiêm rất quan trọng, có thể đợi đến khi bớt lo thì đi tiêm.
Và chuẩn bị đủ giấy tờ để khai báo nhanh chóng, khai báo đầy đủ thông tin để được tư vấn kỹ lưỡng, tránh giấu thông tin để lại nguy cơ về sau. Mọi người sẽ được phát tờ hướng dẫn theo dõi sau tiêm, mọi người có thể về nhà sau 30 phút, tiếp tục theo dõi trong vòng từ 7-30 ngày, đặc biệt theo dõi sát trong vòng 3 ngày đầu. Mọi người cần tự theo dõi kỹ, thông báo cho y tế để được giúp đỡ, ghi nhận và đánh giá trường hợp của mình. Nhớ rằng không tự điều trị, cần thông báo cho y tế."
2897|Tôi bị viêm gan B mạn tính đang phải điều trị thuốc kháng virus thì việc tiêm vaccine Covid-19 có ảnh hưởng gì không?|" Chào Anh/Chị, Đối với trường hợp bị viêm gan B mạn nhưng đang điều trị thuốc kháng vius sẽ tạm hoãn tiêm chủng cho tới khi bệnh mạn tính ổn định ít nhất 3 tháng. Khi đó Anh/Chị có thể tiêm vaccine Covid-19 mà không bị ảnh hưởng tới sức khoẻ.
Cảm ơn câu hỏi của Anh/Chị. Trân trọng!"
4178|Cách ứng phó với căng thẳng tinh thần do COVID-19 như thế nào?|"Tránh xem, đọc hoặc nghe những câu chuyện tin tức về dịch COVID-19, nhất là trên các mạng xã hội Zalo, Facebook, Youtube, Tiktok…

Chăm sóc cơ thể và sức khỏe tinh thần của bản thân:

- Hít thở sâu hoặc thực hành thiền.

- Cố gắng ăn uống lành mạnh, cân bằng dinh dưỡng.

- Tập thể dục thường xuyên, vừa sức, không thức khuya.

- Tránh sử dụng rượu/bia, thuốc lá, ma túy, các loại thức ăn nước uống có chất kích thích.

Dành thời gian nghỉ ngơi thư giãn. Cố gắng thực hiện một vài hoạt động mà bản thân yêu thích như đọc sách, vẽ, xem phim, nghe nhạc, làm mô hình, nấu ăn (nếu có thể).

Gọi cho nhân viên y tế phụ trách nếu căng thẳng tinh thần ảnh hưởng đến các hoạt động hàng ngày trong nhiều ngày liên tiếp.

Tăng cường giao tiếp, kết nối với những người khác. Tâm sự về những lo lắng.

Kết nối với các tổ chức cộng đồng hoặc tôn giáo hoặc nhóm diễn đàn xã hội.

Thừa nhận là việc căng thẳng cũng không sao, không có gì là xấu hổ khi nhờ người khác giúp đỡ."
2639|Em đang bị viêm đại tràng và uống thuốc điều trị viêm đại tràng. Em có thể tiêm vaccine Covid-19 trong thời gian đang điều trị viêm đại tràng được không bác sĩ?|" Chào anh/chị, 
Nếu các bệnh lý mãn tính đã ổn định trong vòng 3 tháng trước khi tiêm chủng (có nghĩa là bệnh không cần thay đổi điều trị đáng kể hoặc nhập viện vì bệnh lý nặng hơn), các chỉ số xét nghiệm duy trì ở mức độ ổn, anh/chị hoàn toàn có thể tiêm được vaccine phòng Covid-19.
Cảm ơn câu hỏi của anh/chị. Chúc anh/chị sức khỏe!"
43|Điều gì sẽ xảy ra khi truy dấu người tiếp xúc nếu tôi được chẩn đoán nhiễm COVID-19?|"Nếu quý vị được chẩn đoán nhiễm COVID-19, có người từ sở y tế có thể gọi cho quý vị để kiểm tra tình hình sức khỏe của quý vị, thảo luận về những người quý vị đã ở gần và hỏi địa điểm quý vị đã từng có mặt trong thời gian quý vị có thể có khả năng lây lan COVID-19 cho người khác. Quý vị cũng sẽ được đề nghị tiếp tục ở nhà và tự cô lập với người khác.
Tên của quý vị sẽ không được chia sẻ với những người quý vị có tiếp xúc gần.
Nhân viên sở y tế sẽ không hỏi quý vị về 
Tiền
Số an sinh xã hội
Thông tin tài khoản ngân hàng
Thông tin lương, hoặc
Số thẻ tín dụng

Tự cách ly có nghĩa là ở tại nhà trong một phòng riêng cách xa người khác và thú cưng và dùng nhà vệ sinh riêng, nếu có thể.
Tự cô lập giúp làm chậm tốc độ lây lan COVID-19 và có thể giúp bảo vệ sức khỏe của gia đình, bạn bè, hàng xóm và những người khác mà quý vị có thể tiếp xúc gần.
Nếu quý vị cần hỗ trợ hoặc trợ giúp khi đang tự cô lập, sở y tế hoặc tổ chức cộng đồng của quý vị có thể cung cấp trợ giúp.
Theo dõi hoặc kiểm soát các triệu chứng về COVID-19 của quý vị. Nếu các triệu chứng của quý vị tồi tệ hơn hoặc trở nên trầm trọng, quý vị nên được chăm sóc y tế."
4450|Các yếu tố nguy cơ nặng ở trẻ sơ sinh nhiễm COVID-19 là gì?|"- Trẻ đẻ non, nhẹ cân.
- Mẹ mắc COVID-19 nặng. "
95|Người mới hồi phục sau COVID-19 có được đi du lịch không?|"Nếu quý vị đã mắc COVID-19 trong 3 tháng vừa qua, hãy thực hiện theo tất cả các yêu cầu và khuyến cáo dành cho du khách đã được tiêm chủng đầy đủ, ngoại trừ:
Quý vị có thể xuất trình giấy tờ cho thấy đã hồi phục COVID-19 thay vì kết quả xét nghiệm âm tính trước khi lên chuyến bay quốc tế tới Hoa Kỳ.
Quý vị KHÔNG cần tiến hành xét nghiệm sau 3-5 ngày kể từ khi đến Hoa Kỳ, trừ khi quý vị có triệu chứng của COVID-19.
Chúng tôi biết rằng nhiều người có thể tiếp tục cho ra kết quả dương tính trong tối đa 3 tháng sau khi họ mắc COVID-19 và không lây nhiễm cho người khác."
2951|"Tôi bị dị ứng, khi đi trời lạnh tôi bị hen phế quản, phải dùng thường thuốc hít, cộng thêm dị ứng khi ăn cua nhộng, tôm. Vậy có thể tiêm vaccine Covid-19 được không? Khi tiêm chú ý những gì?
Cảm ơn bác sĩ ạ!"| Chào chị, Đối với các trường hợp dị ứng, theo thông tư 51 của Bộ Y tế dị ứng sẽ chia làm 4 mức độ: - Nếu chị dị ứng nhẹ với tôm cua vẫn có thể tiêm được vaccine Covid-19 tại các cơ sở y tế, bệnh viện có đầy đủ điều kiện hồi sức ban đầu.  - Nếu bị dị ứng nặng ở mức độ 2 trở lên sẽ thuộc nhóm đối tượng chống chỉ định tiêm ngừa.  Ngoài ra, bệnh lý hen phế quản là bệnh mãn tính, nếu đã được kiểm soát ổn định trên 3 tháng không xuất hiện thêm cơn khó thở nào hoàn toàn có thể tiêm vaccine. Khi gặp bác sĩ khám sàng lọc, anh nên cung cấp thêm thông tin bệnh lý, tiền sử dị ứng của mình cho bác sĩ được biết và đưa ra chỉ định chính xác nhất.  Cảm ơn câu hỏi của chị. Trân trọng!
2011|Tôi từng điều trị huyết áp, mỡ máu, hiện bệnh đã ổn định. Tôi có tiền sử dị ứng, 2 lần tiêm uốn ván thì một lần bị dị ứng, nổi mề đay khắp người. Vậy tôi có tiêm vacccine Covid-19 được không?| Nếu tình trạng dị ứng ở mức độ nhẹ, tự khỏi hoặc chỉ dùng thuốc điều trị tại nhà thì vẫn được tiêm vaccine Covid-19 được tại khối bệnh viện hoặc các cơ sở y tế có đủ năng lực hồi sức cấp cứu ban đầu. Nếu tình trạng dị ứng với biểu hiện nổi mày đay sau đó anh/chị phải nhập viện điều trị và được chẩn đoán dị ứng với mức độ nặng (từ phản vệ độ 2 trở lên) thì thuộc nhóm chống chỉ định tiêm vaccine Covid-19. 
3617|Thưa bác sĩ! Tôi uống Telmisartan 40mg đã 2 năm nay, khoảng tuần đây chuyển qua uống thuốc huyết áp và nhịp tim nhanh hằng ngày gồm Telmisartan 40mg + Amlodipin 5mg + Concor 5mg. Tôi có lịch chích vaccine đầu tháng sau vậy tôi có thể chích đươc an toàn không? Xin cảm ơn bác sĩ!| Chào anh,  Tăng huyết áp là một trong số các bệnh lý mãn tính. Bệnh mãn tính nếu được kiểm soát tốt theo đơn điều trị của bác sĩ chuyên khoa trong vòng 3 tháng, mạch và huyết áp duy trì ở mức hợp lý, không có các biến chứng nặng cần kiểm soát và nhập viện điều trị tích cực trong 3 tháng trước khi tiêm chủng. Anh hoàn toàn có thể tiêm được vaccine Covid-19.  Cảm ơn câu hỏi của anh, chúc anh sức khỏe. Trân trọng!
1412|Tôi xin hỏi khi nào người dân được đăng ký tiêm vaccine Covid-19 dịch vụ?| Chào chị,Hiện tại, Chính phủ và Bộ Y tế vẫn đang triển khai tiêm cho các đối tượng được ưu tiên. Vì vậy, nếu chị thuộc diện được tiêm theo chính sách có thể đăng ký tại nơi mình sinh sống hoặc nơi mình công tác. Ngoài ra, nếu chị chưa thuộc nhóm đối tương ưu tiên theo NĐ 21-CP thì vui lòng chờ hoặc đăng ký nhu cầu của mình qua hệ thống tổng đài VNVC. Ngay khi có thể được đáp ứng và cho phép của Bộ Y tế về cơ chế tiêm dịch vụ, chúng tôi sẽ thông báo và mời khách hàng đến tiêm.Cảm ơn câu hỏi của chị.
2151|Những người có bệnh lý nền khi tiêm vaccine có phải sẽ rất nguy hiểm và khi có tình huống xấu xảy ra có cách nào khắc phục không? Vaccine nào có thể tiêm cho những người có bệnh lý nền mà không gặp rủi ro? Nhờ bác sĩ tư vấn về vấn. Cảm ơn bác sĩ.| Chào anh/chị, Người có bệnh lý mạn tính là đối tượng được khuyến khích tiêm vaccine Covid-19 để giảm tỷ lệ tử vong và tỷ lệ bệnh nặng. Để giảm rủi ro, trước khi tiêm vaccine, anh/ chị nên ăn uống, nghỉ ngơi hợp lý, uống đủ nước, không sử dụng rượu bia, chất kích thích, ngủ đủ giấc, hợp tác khai báo y tế, tuân thủ 5K, thông báo với bác sĩ về tình trạng sức khỏe của bản thân như tiền sử dị ứng, các bệnh cấp tính/mãn tính đang mắc, các thuốc đang sử dụng và các thông tin khác liên quan đến bệnh...  Sau khi tiêm, anh/chị cần phải ở lại cơ sở tiêm chủng ít nhất 30 phút để theo dõi tình trạng sức khỏe nhằm phát hiện và xử trí kịp thời những dấu hiệu bất thường. Anh/chị cần tiếp tục tự theo dõi ít nhất 7 đến 28 ngày sau tiêm tại nhà, thông báo bác sĩ ngay nếu nổi mề đay, mệt tức ngực, khó thở, choáng váng, đau bụng nhiều... Hạn chế tập thể dục với cường độ mạnh như chạy điền kinh, đá bóng, cử tạ, boxing... Cảm ơn câu hỏi của anh/chị. Trân trọng!
740|Tôi có nên đi tiêm vắc xin COVID-19 khi đã mắc COVID-19 và khỏi bệnh?|CÓ. Theo khuyến cáo, rất cần tiêm vắc xin COVID-19 bất kể bạn đã mắc COVID-19 hay chưa. Ngay khi đã phục hồi sau khi nhiễm SARS-CoV-2, bạn vẫn có nguy cơ (mặc dù hiếm gặp) bị tái nhiễm COVID-19. Tiêm chủng là phương pháp an toàn, đơn giản, tiết kiệm và hiệu quả nhất bảo vệ cơ thể khỏi virus toàn cầu.
848|Khi lực lượng chức năng tiến hành đo thân nhiệt để phòng dịch COVID-19, bà V đã không chấp hành yêu cầu, giật khẩu trang và tát đồng chí công an khu vực. Xin hỏi, hành vi của bà V có bị truy cứu trách nhiệm hình sự hay không?|"Điểm 1.9 Công văn số 45/TANDTC-PC ngày 30/3/2020 của Hội đồng thẩm phán TANDTC về xét xử tội phạm liên quan đến phòng, chống COVID-19 quy định người có hành vi dùng vũ lực, đe dọa dùng vũ lực hoặc thủ đoạn khác cản trở người thi hành công vụ trong phòng, chống dịch bệnh Covid-19 thì bị xử lý về “Tội chống người thi hành công vụ” theo quy định tại Điều 330 Bộ luật Hình sự năm 2015. Cụ thể như sau:

Người dùng vũ lực, đe dọa dùng vũ lực hoặc dùng thủ đoạn khác cản trở người thi hành công vụ thực hiện công vụ của họ hoặc ép buộc họ thực hiện hành vi trái pháp luật, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.

Đối chiếu với quy định trên, bà V sẽ bị truy cứu trách nhiệm hình sự với mức phạt là cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm."
370|Tôi cần làm gì để tránh cho con tôi không bị nhiễm virus gây bệnh Covid-19 trong những ngày nghỉ học?|Cần kiểm soát tốt nguy cơ lây nhiễm virus gây bệnh Covid-19 cho con mình ở bất kỳ nơi nào con xuất hiện và bất kỳ ai con tiếp xúc - kể cả ở nhà và với người thân trong gia đình Nên tổ chức cho gia đình và hướng dẫn con cùng thực hiện các biện pháp phòng chống lây nhiễm virus gây bệnh Covid-19 đã được Bộ Y tế khuyến cáo  Anh, Chị có con nhỏ cần cho con ăn uống đủ chất, hợp vệ sinh, uống nước thường xuyên, giữ gìn vệ sinh thân thể, chăm sóc đường hô hấp Nếu con đã biết tự phục vụ bản thân thì hướng dẫn cho con lau mũi bằng khăn giấy ướt, che miệng bằng khăn giấy mỗi khi ho và đem bỏ vào thùng rác sau khi sử dụng Hướng dẫn con rửa tay bằng xà phòng với nước sạch trước khi ăn, sau khi chơi, đi vệ sinh và khi thấy tay bẩn Yêu cầu các con không dùng tay dụi mắt Anh, Chị hạn chế cho con đi đến chỗ đông người Nếu phải cho con ra ngoài thì phải mặc ấm, đeo khẩu trang và khăn quàng cổ cho con Trường hợp con bị ho, sốt phải cho con đến cơ sở y tế khám và tư vấn điều trị
3605|Tôi muốn được tiêm vaccine Covid-19 thì cần làm gì để đăng ký tiêm vaccine được ạ? Xin cảm ơn bác sĩ ạ!| Chào anh/chị,  Hiện tại Chính phủ và Bộ Y tế vẫn đang triển khai tiêm cho các đối tượng được ưu tiên. Vì vậy, nếu anh/chị thuộc diện được tiêm theo chính sách có thể đăng ký tại nơi mình sinh sống hoặc nơi mình công tác. Ngoài ra nếu anh/chị chưa thuộc nhóm đối tương ưu tiên theo Nghị định 21-CP vui lòng chờ hoặc đăng ký nhu cầu của mình qua hệ thống tổng đài VNVC, ngay khi có thể được đáp ứng và cho phép của Bộ Y tế về cơ chế tiêm dịch vụ, chúng tôi sẽ thông báo và mời khách hàng đến tiêm.  Chúc anh/chị sức khỏe. Trân trọng! 
427|Tôi nhập cảnh Việt Nam bằng đường biển, không tiếp xúc với ai ngoài 19 thuyền viên trên tàu. Vậy, tôi được đưa đi cách ly thì phải cách ly 14 ngày hay 21 ngày? Được biết, sau 14 ngày cách ly và xét nghiệm 2 lần âm tính thì vẫn phải theo dõi. Tuy nhiên, tôi đã ở ngoài biển hơn 20 ngày, không tiếp xúc với ai thì như vậy có hợp lý không?|Trong thời gian qua Ban Chỉ đạo Quốc gia phòng chống dịch COVID-19, Bộ Y tế đã ban hành nhiều văn bản hướng dẫn về cách ly y tế, trong đó quy định việc cách ly tập trung ít nhất 14 ngày tại các cơ sở cách ly tập trung (quân đội và dân sự quản lý), thực hiện lấy mẫu xét nghiệm ít nhất 2 lần vào ngày đầu và ngày thứ 14 trong thời gian cách ly tập trung.Sau khi kết thúc cách ly tập trung, thực hiện bàn giao người cách ly và tiếp tục quản lý, theo dõi sức khỏe tại nhà, nơi lưu trú 14 ngày.Các địa phương đã nghiêm túc thực hiện góp phần thành công trong công tác phòng chống dịch COVID-19 tại Việt Nam, được các quốc gia trên thế giới và Tổ chức quốc tế đánh giá cao.Hiện nay, tình hình dịch COVID-19 trên thế giới vẫn đang diễn biến hết sức phức tạp, liên tục ghi nhận các biến chủng của vi rút SARS-CoV-2 với khả năng lây nhiễm rất cao.Tại Việt Nam đã ghi nhận các trường hợp lây nhiễm vi rút SARS-CoV-2 sau khi kết thúc cách ly y tế trở về địa phương. Ngày 5/5/2021, Ban Chỉ đạo Quốc gia đã ban hành Công điện số 600/CĐ-BCĐ đã quy định điều chỉnh thời gian cách ly tập trung từ ít nhất 14 ngày lên ít nhất 21 ngày liên tục tại khu cách ly tập trung kể từ ngày vào khu cách ly và tiến hành lấy mẫu xét nghiệm SARS-CoV-2 ít nhất 3 lần vào ngày đầu, ngày thứ 14 và ngày thứ 20 trong thời gian cách ly tập trung.
